numords,totdol,last,buy
1,107,430,0
1,137,777,0
1,119,354,0
1,79,394,0
2,67,220,0
4,296,28,0
1,224,834,0
3,379,660,0
3,89,517,0
3,217,898,0
1,39,280,0
4,385,959,0
11,1307,176,0
2,222,465,0
2,133,541,0
1,26,499,0
12,569,442,1
2,568,144,0
2,98,987,0
3,217,542,0
2,128,710,0
1,59,757,0
1,99,575,0
1,59,210,0
10,458,67,0
3,267,669,0
2,223,466,0
4,281,757,0
2,238,415,0
2,381,749,0
7,513,233,1
2,45,256,0
1,144,578,0
1,90,554,0
3,92,324,0
1,188,848,0
3,438,25,0
5,291,940,0
4,520,546,0
5,162,459,0
3,147,1012,0
2,148,672,0
2,164,851,0
4,221,18,0
1,107,771,0
3,137,567,0
1,39,542,0
1,71,512,0
3,552,46,0
1,149,389,0
2,161,303,0
3,134,92,0
1,32,287,0
1,99,282,0
1,44,179,0
2,52,94,0
1,249,616,0
3,219,581,0
2,198,352,0
4,266,785,0
1,109,1057,0
3,360,247,0
1,73,815,0
3,367,641,0
1,99,562,0
2,128,746,0
1,144,504,0
3,115,407,0
3,284,672,0
1,125,850,0
2,297,676,0
1,99,415,0
3,2412,246,0
7,1529,842,1
7,818,1240,1
6,1072,14,0
5,209,556,0
5,325,1047,0
4,166,508,0
2,255,464,0
4,466,52,0
1,37,86,0
1,42,53,0
12,518,513,1
3,120,108,0
1,39,652,0
2,52,480,0
2,348,438,0
1,279,303,0
1,243,459,0
4,220,791,0
4,231,368,0
4,226,22,0
2,302,92,0
2,458,116,0
1,149,732,0
2,218,560,0
2,108,319,0
12,1309,900,1
5,755,739,0
3,235,226,0
7,682,388,1
4,183,219,0
12,1411,15,0
3,187,50,0
3,207,772,0
1,231,1092,0
2,158,535,0
2,623,841,0
2,73,459,0
1,89,478,0
1,19,456,0
1,139,455,0
1,19,424,0
2,58,212,0
1,19,325,0
1,34,203,0
2,118,681,0
11,366,933,1
3,233,1096,0
24,3040,3,0
1,159,969,0
2,153,410,0
1,369,563,0
9,1058,424,1
6,334,626,1
3,527,864,0
2,134,218,0
2,178,53,0
1,33,679,0
1,69,612,0
1,169,445,0
40,3187,214,1
3,222,704,0
2,168,662,0
4,668,556,0
2,68,723,0
3,233,941,0
1,19,757,0
3,410,214,0
1,114,640,0
1,17,518,0
2,498,319,0
1,39,395,0
1,509,358,0
1,99,357,0
4,518,1,0
1,19,310,0
1,620,98,0
1,59,583,0
9,224,53,0
1,49,102,0
3,319,154,0
2,165,602,0
3,141,287,0
1,99,675,0
1,184,137,0
1,157,130,0
3,277,101,0
1,49,81,0
12,865,725,1
6,486,760,1
2,245,742,0
1,99,956,0
4,562,802,0
17,1342,429,1
2,138,779,0
3,272,704,0
1,129,220,0
4,186,814,0
2,153,645,0
1,139,1029,0
2,253,305,0
2,151,11,0
1,9,393,0
1,99,323,0
7,716,647,1
2,157,403,0
7,623,822,1
6,410,123,0
1,19,297,0
2,178,624,0
2,140,861,0
6,422,4,0
11,886,154,0
5,725,59,0
2,292,912,0
1,49,1026,0
1,139,984,0
1,269,870,0
1,139,822,0
1,49,583,0
3,60,408,0
1,49,535,0
2,133,517,0
2,58,364,0
2,123,106,0
1,179,1004,0
3,150,23,0
1,134,501,0
4,2241,361,0
3,368,982,0
2,127,809,0
5,480,178,0
2,208,288,0
1,99,639,0
14,515,638,1
1,49,975,0
52,2653,109,0
5,145,822,0
2,180,484,0
1,179,675,0
1,129,949,0
1,143,135,0
2,198,387,0
2,350,392,0
1,59,164,0
4,466,66,0
1,159,234,0
2,68,242,0
1,12,144,0
2,110,836,0
1,59,728,0
4,134,540,0
4,863,590,0
1,129,349,0
1,99,711,0
4,112,426,0
2,353,886,0
7,598,25,0
6,484,756,1
1,59,542,0
3,112,417,0
3,637,395,0
2,38,422,0
2,52,354,0
1,19,921,0
5,420,401,0
1,29,316,0
1,122,696,0
3,350,249,0
1,130,136,0
3,79,786,0
7,509,312,1
4,271,225,0
1,186,1025,0
1,79,373,0
3,729,164,0
1,154,893,0
11,462,11,0
2,18,382,0
2,245,528,0
3,322,301,0
3,111,116,0
1,119,893,0
1,269,557,0
6,809,534,1
6,609,420,1
1,59,660,0
3,259,492,0
5,148,728,0
9,1361,95,0
2,52,472,0
5,192,21,0
6,790,753,1
2,188,849,0
1,39,745,0
5,177,115,0
1,19,218,0
1,79,197,0
1,114,85,0
13,664,238,1
4,276,903,0
1,201,841,0
2,153,403,0
4,155,60,0
1,52,1106,0
1,59,449,0
2,488,856,0
8,365,225,1
4,519,427,0
1,239,585,0
1,79,361,0
1,109,242,0
12,229,142,0
2,113,102,0
1,49,120,0
6,455,374,1
11,682,129,0
5,288,408,0
2,264,477,0
3,237,11,0
2,141,830,0
2,98,751,0
1,116,842,0
5,291,122,0
1,79,730,0
3,252,386,0
2,203,410,0
1,59,571,0
3,125,1023,0
1,69,809,0
1,107,680,0
2,514,519,0
19,1535,137,0
12,302,109,0
4,101,14,0
1,39,758,0
4,209,36,0
1,309,651,0
2,218,774,0
5,402,543,0
1,65,94,0
1,269,183,0
3,142,739,0
29,1322,9,0
4,217,137,0
7,543,877,1
2,243,108,0
1,179,802,0
5,436,1053,0
1,89,487,0
1,9,792,0
2,156,39,0
1,9,200,0
3,602,353,0
7,762,1176,1
23,1986,151,0
10,508,905,1
2,268,364,0
1,136,749,0
2,298,592,0
1,29,429,0
1,89,100,0
6,373,599,1
4,216,143,0
1,19,239,0
1,99,21,0
2,341,1108,0
1,49,298,0
1,79,270,0
18,743,917,1
7,203,723,0
3,367,360,0
3,375,466,0
6,375,37,0
2,208,521,0
4,444,326,0
3,1088,175,0
2,535,865,0
1,319,821,0
2,308,434,0
1,197,682,0
2,213,389,0
1,99,596,0
1,239,564,0
3,105,37,0
1,50,520,0
1,89,438,0
1,17,137,0
1,35,808,0
3,145,494,0
1,69,632,0
10,775,730,1
1,374,721,0
3,450,562,0
2,156,98,0
3,413,851,0
1,186,858,0
1,189,570,0
1,44,210,0
2,168,732,0
1,278,497,0
1,79,30,0
2,160,486,0
32,823,354,1
13,900,71,0
5,264,466,0
1,221,808,0
10,382,282,1
13,390,151,0
8,227,368,0
6,612,161,0
3,237,519,0
1,31,807,0
2,81,570,0
6,344,235,1
24,1168,37,0
4,119,1039,0
4,386,319,0
4,296,619,0
1,256,339,0
6,532,352,1
1,99,380,0
5,433,492,0
4,311,344,0
2,343,161,0
1,139,737,0
1,44,378,0
9,438,410,1
2,308,347,0
3,357,1089,0
1,89,798,0
2,98,500,0
2,493,732,0
1,59,357,0
6,548,92,0
2,173,9,0
2,118,723,0
6,254,576,0
10,445,44,0
2,287,575,0
1,13,459,0
1,99,654,0
1,27,541,0
2,183,109,0
20,1074,95,0
1,149,291,0
1,59,217,0
3,217,968,0
1,44,980,0
4,828,141,0
1,143,156,0
6,578,592,1
3,717,1033,0
2,489,94,0
1,79,396,0
2,18,756,0
1,315,226,0
1,119,555,0
7,443,1,0
7,533,483,1
1,39,445,0
8,477,564,1
1,29,683,0
1,514,277,0
2,301,744,0
1,99,738,0
2,218,347,0
3,87,191,0
1,169,403,0
4,554,78,0
2,513,400,0
4,606,644,0
2,68,170,0
2,154,875,0
1,179,374,0
2,113,291,0
1,39,53,0
17,1325,142,0
7,143,32,0
13,619,517,1
1,2,295,0
1,99,1040,0
1,54,1032,0
1,29,703,0
1,134,886,0
1,59,659,0
2,193,242,0
34,1028,227,1
15,1743,3,0
4,272,189,0
8,448,102,0
1,469,634,0
1,99,620,0
5,443,29,0
8,452,14,0
3,757,766,0
1,257,732,0
3,297,364,0
4,186,91,0
2,138,114,0
1,17,123,0
8,325,1037,1
2,68,378,0
4,292,823,0
2,218,610,0
2,163,753,0
1,113,1012,0
1,27,933,0
2,158,536,0
2,187,506,0
1,159,500,0
2,48,449,0
2,158,179,0
1,319,889,0
2,153,555,0
6,333,67,0
2,84,382,0
2,66,631,0
1,84,441,0
4,298,780,0
1,46,968,0
2,142,520,0
3,115,116,0
2,332,858,0
1,20,130,0
5,972,349,0
1,179,899,0
1,99,735,0
3,267,95,0
6,634,25,0
1,39,578,0
4,165,98,0
1,99,284,0
4,297,787,0
14,1090,308,1
32,3237,261,1
7,579,219,1
1,175,739,0
1,64,714,0
1,128,942,0
2,173,844,0
2,35,878,0
3,200,10,0
1,49,353,0
2,488,590,0
2,103,553,0
17,812,114,0
12,1062,64,0
6,615,113,0
2,116,1017,0
1,79,1101,0
5,245,206,0
4,321,422,0
1,104,646,0
1,224,479,0
1,12,576,0
1,59,387,0
2,150,470,0
1,39,681,0
2,355,549,0
1,219,563,0
4,91,93,0
6,60,721,0
3,217,424,0
3,167,610,0
1,12,218,0
1,49,141,0
1,119,31,0
1,49,21,0
4,99,225,0
28,1608,183,0
3,408,675,0
4,408,326,0
1,39,884,0
2,124,382,0
1,39,1088,0
3,457,696,0
2,508,779,0
1,395,738,0
3,177,49,0
1,19,211,0
1,13,843,0
2,138,499,0
1,89,617,0
2,128,554,0
2,78,354,0
1,199,501,0
1,89,171,0
1,29,64,0
4,424,392,0
3,468,364,0
1,59,583,0
1,59,60,0
4,102,444,0
3,104,121,0
2,181,935,0
1,17,673,0
1,49,364,0
2,116,448,0
4,54,283,0
13,500,907,1
18,723,498,1
4,345,1088,0
3,394,93,0
2,151,487,0
9,900,67,0
1,56,843,0
2,68,323,0
1,29,556,0
1,119,553,0
1,112,508,0
2,230,168,0
2,208,429,0
15,1690,920,1
52,1229,21,0
5,296,485,0
10,1036,91,0
1,29,732,0
1,29,1040,0
1,26,1085,0
2,136,368,0
4,285,317,0
2,138,31,0
1,109,731,0
2,54,382,0
1,89,443,0
1,139,421,0
2,118,225,0
4,207,65,0
3,207,10,0
2,228,46,0
2,137,326,0
1,674,429,0
26,2077,380,1
1,349,25,0
1,49,2219,0
6,481,116,0
2,48,913,0
2,404,520,0
4,230,81,0
1,206,862,0
1,19,410,0
1,69,409,0
1,39,375,0
1,49,85,0
3,79,77,0
10,599,158,0
3,282,78,0
8,723,577,1
4,323,273,0
2,101,742,0
3,70,210,0
2,291,431,0
3,93,575,0
2,508,423,0
1,59,10,0
7,699,350,1
3,164,518,0
2,103,165,0
1,109,121,0
3,315,318,0
1,249,578,0
3,115,358,0
2,324,1089,0
5,367,164,0
2,113,249,0
1,19,451,0
2,273,35,0
25,1380,28,0
9,820,445,1
5,195,443,0
6,457,15,0
1,99,891,0
1,149,728,0
1,139,609,0
2,278,361,0
2,79,249,0
4,396,379,0
2,144,1087,0
1,289,1002,0
1,179,638,0
2,70,113,0
2,245,1061,0
1,14,785,0
2,187,371,0
2,258,464,0
1,58,480,0
2,80,396,0
7,308,179,0
1,19,935,0
1,224,527,0
3,305,506,0
3,229,77,0
10,1106,18,0
1,19,694,0
8,559,409,1
4,187,74,0
10,546,1037,1
1,129,319,0
1,59,583,0
6,307,730,1
3,360,371,0
1,119,779,0
1,219,582,0
1,99,381,0
13,449,346,1
2,142,1107,0
8,207,732,0
8,567,23,0
1,49,792,0
3,157,141,0
24,3377,172,0
2,143,562,0
8,817,451,1
1,49,662,0
1,64,632,0
1,79,1008,0
21,3125,276,1
4,251,198,0
3,397,931,0
3,151,905,0
2,34,53,0
4,297,578,0
1,187,620,0
4,346,323,0
1,29,619,0
2,278,592,0
1,145,576,0
2,68,443,0
3,282,10,0
1,99,423,0
2,254,123,0
1,52,204,0
1,229,148,0
3,237,1001,0
1,24,268,0
4,249,1005,0
2,119,469,0
1,19,1045,0
2,286,360,0
8,319,536,1
21,2630,140,0
4,678,312,0
1,69,1087,0
3,287,557,0
2,108,582,0
1,29,420,0
2,98,256,0
1,124,354,0
1,200,14,0
21,611,172,0
10,947,25,0
4,203,51,0
3,731,823,0
4,494,562,0
4,266,533,0
1,139,1011,0
1,89,1003,0
1,49,919,0
2,88,220,0
2,168,641,0
1,89,744,0
1,39,723,0
1,219,686,0
2,138,640,0
5,251,214,0
1,199,49,0
44,3636,597,1
5,304,823,0
5,176,732,0
1,79,436,0
1,24,375,0
1,28,95,0
6,418,86,0
3,118,774,0
39,1552,256,1
3,336,519,0
6,359,122,0
3,562,172,0
1,390,770,0
1,99,728,0
1,29,234,0
1,49,151,0
20,658,31,0
17,1606,815,1
3,199,977,0
5,165,479,0
3,277,577,0
3,300,912,0
2,46,508,0
1,39,932,0
5,235,165,0
2,268,641,0
1,29,746,0
3,328,345,0
1,99,564,0
1,249,206,0
1,9,359,0
2,161,130,0
4,472,16,0
4,439,192,0
1,209,687,0
4,398,270,0
8,745,617,1
1,69,575,0
4,380,157,0
1,189,106,0
4,656,561,0
4,507,970,0
2,57,1003,0
2,113,1103,0
1,39,739,0
2,188,395,0
1,26,508,0
1,64,78,0
1,59,46,0
8,492,396,1
12,779,421,1
3,179,814,0
2,187,970,0
1,139,973,0
2,131,60,0
2,118,588,0
1,109,778,0
2,263,413,0
3,388,365,0
1,25,386,0
1,211,255,0
1,59,39,0
8,569,387,1
10,432,58,0
5,353,557,0
4,481,108,0
2,145,1026,0
1,197,844,0
2,70,449,0
1,69,561,0
1,14,718,0
3,304,477,0
1,109,192,0
1,16,184,0
1,109,1103,0
1,17,119,0
80,4045,85,0
1,64,466,0
2,163,254,0
43,1258,100,0
9,450,149,0
3,169,737,0
3,222,569,0
2,54,1099,0
2,237,1065,0
1,264,732,0
1,39,623,0
1,49,507,0
1,49,9,0
8,328,998,1
1,39,913,0
4,94,136,0
2,130,759,0
1,14,785,0
3,67,478,0
1,107,493,0
1,54,378,0
1,304,262,0
1,84,25,0
32,3394,886,1
5,543,120,0
8,727,389,1
2,118,259,0
22,894,3,0
2,304,760,0
8,684,357,1
4,226,732,0
5,458,235,0
3,192,715,0
4,591,220,0
1,129,549,0
1,31,492,0
1,49,406,0
2,423,122,0
1,99,213,0
1,59,179,0
2,160,119,0
1,30,36,0
13,633,441,1
4,514,554,0
6,217,281,0
3,138,303,0
1,17,1009,0
2,188,581,0
8,364,242,1
1,87,487,0
1,143,485,0
1,44,471,0
1,199,371,0
8,517,242,1
13,2394,154,0
43,3705,25,0
4,371,744,0
3,547,798,0
1,49,868,0
1,26,865,0
2,178,836,0
2,98,683,0
1,435,821,0
1,159,704,0
1,69,676,0
1,9,653,0
3,137,386,0
2,319,536,0
1,79,540,0
1,79,438,0
2,271,127,0
1,174,319,0
1,188,151,0
1,59,29,0
1,19,1096,0
1,79,746,0
1,309,458,0
12,653,556,1
3,152,518,0
5,186,487,0
1,26,850,0
1,19,553,0
2,168,354,0
1,12,161,0
31,2352,625,1
7,232,221,0
20,1083,225,1
14,1352,374,1
2,158,1089,0
4,406,30,0
2,174,723,0
2,68,679,0
2,288,676,0
1,35,1032,0
1,129,989,0
3,277,443,0
5,755,11,0
1,229,749,0
4,250,430,0
1,109,583,0
1,98,511,0
1,49,373,0
1,69,147,0
2,102,477,0
3,259,620,0
2,49,92,0
1,116,834,0
3,451,406,0
1,174,426,0
1,49,329,0
1,119,325,0
3,142,37,0
7,482,669,1
3,107,527,0
2,86,745,0
1,82,647,0
2,128,219,0
1,19,386,0
1,59,50,0
5,248,728,0
5,277,249,0
4,152,317,0
2,170,815,0
6,667,98,0
3,142,802,0
1,107,969,0
1,107,847,0
4,525,485,0
1,39,772,0
2,58,673,0
1,99,745,0
1,44,473,0
1,109,361,0
5,370,106,0
8,452,58,0
2,154,368,0
4,290,389,0
11,476,53,0
3,139,498,0
2,184,760,0
2,268,850,0
2,513,661,0
1,134,498,0
1,69,674,0
3,96,487,0
2,348,388,0
1,109,437,0
1,49,311,0
1,29,53,0
3,422,820,0
4,301,273,0
1,29,987,0
1,59,752,0
2,60,249,0
1,39,317,0
4,624,137,0
10,507,205,1
26,1448,255,1
2,70,91,0
1,149,735,0
8,366,151,0
3,167,638,0
3,322,646,0
1,54,575,0
1,29,546,0
1,39,368,0
1,109,296,0
1,256,220,0
1,149,311,0
1,59,382,0
3,462,360,0
2,76,753,0
4,414,87,0
1,99,144,0
19,1173,585,1
5,203,613,0
19,1268,122,0
9,521,386,1
8,1082,351,1
6,644,46,0
2,285,669,0
2,163,408,0
2,138,680,0
1,149,606,0
1,19,400,0
5,477,549,0
7,542,214,1
7,611,60,0
2,98,270,0
8,1706,413,1
1,279,1023,0
1,71,875,0
1,159,785,0
1,175,647,0
1,49,451,0
1,239,406,0
1,69,399,0
2,163,263,0
1,29,170,0
1,44,140,0
7,296,583,0
3,164,393,0
2,108,942,0
3,306,60,0
2,124,855,0
1,112,763,0
3,428,618,0
1,49,680,0
1,99,428,0
1,219,413,0
1,85,357,0
1,107,102,0
3,577,611,0
1,119,520,0
2,294,28,0
9,634,543,1
3,170,942,0
3,297,316,0
5,1166,326,0
1,109,773,0
2,498,388,0
1,140,697,0
2,36,365,0
10,1921,164,0
1,77,11,0
6,269,508,0
2,97,98,0
2,438,399,0
1,125,470,0
5,266,897,0
12,1212,185,0
13,695,981,1
56,3766,393,1
7,429,379,1
3,490,161,0
4,122,438,0
2,88,298,0
2,106,133,0
9,1664,683,1
1,39,998,0
1,155,976,0
3,275,779,0
1,149,786,0
2,188,613,0
1,19,662,0
1,80,520,0
1,53,480,0
2,148,9,0
1,166,466,0
8,862,84,0
1,129,424,0
2,193,394,0
2,43,107,0
1,169,67,0
13,1732,1194,1
5,418,220,0
3,118,1110,0
4,201,829,0
2,297,848,0
6,550,830,1
5,609,109,0
5,318,465,0
2,102,829,0
2,233,1045,0
6,565,493,1
3,129,487,0
3,347,336,0
3,81,116,0
1,19,996,0
5,477,325,0
6,241,115,0
6,448,379,1
1,79,683,0
1,264,682,0
3,326,283,0
1,159,669,0
1,19,571,0
1,17,476,0
1,39,522,0
3,292,303,0
2,88,46,0
2,123,389,0
5,386,102,0
2,98,373,0
5,163,353,0
1,119,389,0
1,39,199,0
1,17,128,0
2,186,39,0
2,36,436,0
13,1585,297,1
1,247,877,0
3,221,455,0
1,49,185,0
13,831,466,1
4,305,416,0
6,503,940,1
3,402,793,0
3,377,375,0
2,406,721,0
5,366,430,0
1,52,1074,0
1,34,1061,0
3,107,196,0
2,131,352,0
5,670,375,0
5,915,283,0
1,159,427,0
1,149,423,0
1,59,326,0
5,237,220,0
1,82,190,0
1,53,133,0
1,89,98,0
13,898,872,1
8,243,849,0
4,336,255,0
3,267,466,0
2,227,996,0
3,295,953,0
1,45,1015,0
7,775,212,1
1,114,963,0
3,71,466,0
3,229,183,0
4,230,352,0
1,59,772,0
2,78,637,0
1,99,715,0
2,345,10,0
1,166,679,0
1,109,667,0
10,518,116,0
2,124,591,0
1,99,583,0
8,758,179,0
3,140,102,0
1,159,319,0
1,99,240,0
1,169,81,0
4,276,379,0
12,1033,53,0
4,211,977,0
7,442,179,0
1,39,1102,0
4,243,596,0
2,408,536,0
1,29,564,0
8,238,105,0
1,149,449,0
2,278,25,0
1,260,25,0
1,59,413,0
7,529,497,1
4,240,1022,0
6,747,480,1
2,103,319,0
5,479,329,0
7,357,500,1
5,402,185,0
2,117,920,0
3,91,176,0
2,128,799,0
2,188,967,0
2,41,767,0
1,19,1015,0
3,427,18,0
2,414,673,0
2,221,214,0
1,99,718,0
2,148,386,0
1,174,562,0
1,119,529,0
1,209,517,0
2,33,498,0
1,29,214,0
2,116,100,0
15,838,43,0
3,530,613,0
1,12,179,0
5,984,11,0
25,1067,833,1
7,274,232,0
1,189,556,0
3,976,116,0
10,214,387,0
2,18,1109,0
1,17,676,0
1,19,504,0
44,889,71,0
5,355,1114,0
1,99,263,0
27,1261,590,1
9,827,185,0
4,431,938,0
1,89,506,0
1,369,451,0
2,106,140,0
13,784,214,1
1,49,30,0
1,39,1079,0
1,89,963,0
2,217,37,0
1,69,535,0
2,181,382,0
4,352,170,0
1,164,361,0
1,49,336,0
1,116,485,0
5,405,18,0
3,922,982,0
18,1168,134,0
6,574,833,1
2,493,1109,0
10,496,102,0
2,198,877,0
4,470,329,0
1,179,492,0
1,24,752,0
1,189,605,0
2,188,553,0
1,109,549,0
1,89,520,0
1,49,338,0
1,202,277,0
1,31,249,0
9,858,394,1
18,2747,199,0
20,1831,67,0
2,251,353,0
5,576,774,0
4,222,192,0
1,69,1040,0
2,135,500,0
1,59,753,0
1,39,645,0
1,62,497,0
1,79,465,0
2,273,165,0
1,29,414,0
4,287,86,0
1,229,185,0
1,59,80,0
1,59,562,0
1,29,32,0
11,837,10,0
3,183,393,0
5,296,353,0
2,103,478,0
1,108,750,0
1,79,721,0
1,39,175,0
1,89,281,0
3,101,366,0
4,162,903,0
1,269,927,0
1,19,669,0
1,28,560,0
2,140,794,0
3,277,420,0
1,117,855,0
1,59,749,0
2,348,639,0
2,49,326,0
2,168,318,0
1,29,420,0
2,188,70,0
1,44,112,0
15,824,239,1
24,1205,728,1
1,99,687,0
2,118,1045,0
2,148,220,0
1,89,807,0
2,206,514,0
3,127,247,0
16,495,773,1
2,346,1087,0
1,29,18,0
4,248,175,0
6,462,779,1
16,924,86,0
7,1224,213,1
2,74,539,0
3,177,574,0
8,990,421,1
4,247,547,0
2,58,956,0
2,178,770,0
1,57,724,0
1,49,655,0
1,324,646,0
1,107,484,0
1,53,458,0
5,222,107,0
1,139,324,0
2,183,316,0
1,39,129,0
1,139,52,0
12,824,898,1
3,109,519,0
1,189,934,0
3,317,407,0
4,154,728,0
9,519,997,1
6,419,465,1
7,210,100,0
3,72,520,0
2,272,813,0
3,183,822,0
3,272,225,0
1,142,940,0
1,69,794,0
5,539,463,0
1,39,326,0
1,19,996,0
1,121,779,0
2,98,660,0
1,49,644,0
2,118,522,0
1,35,457,0
1,59,268,0
2,373,67,0
1,80,141,0
6,491,217,1
6,1058,1012,1
2,63,261,0
1,131,862,0
1,77,779,0
4,119,389,0
3,524,360,0
13,735,25,0
12,478,55,0
4,316,227,0
8,213,445,0
18,2137,438,1
3,198,388,0
4,948,686,0
4,249,178,0
1,35,1047,0
4,277,921,0
1,119,757,0
1,29,407,0
1,29,364,0
2,98,107,0
3,441,760,0
3,169,498,0
2,341,728,0
7,715,119,0
1,59,438,0
2,178,735,0
1,39,746,0
4,286,45,0
6,441,241,1
1,29,305,0
1,99,79,0
3,70,225,0
64,9598,7,0
5,575,165,0
1,9,1113,0
1,19,1038,0
1,68,822,0
1,111,319,0
1,119,191,0
36,1919,184,0
5,309,381,0
4,382,79,0
2,118,758,0
2,418,945,0
1,116,870,0
3,119,254,0
1,39,787,0
5,360,219,0
1,129,583,0
2,48,324,0
1,79,436,0
2,118,399,0
1,39,317,0
1,39,234,0
29,1292,189,0
2,206,666,0
5,303,95,0
2,268,322,0
3,146,389,0
1,399,784,0
2,118,451,0
2,188,359,0
5,183,1094,0
1,89,494,0
1,259,781,0
1,39,443,0
15,467,282,1
13,709,739,1
4,192,868,0
4,166,410,0
9,1185,53,0
7,541,710,1
5,75,688,0
1,137,499,0
1,39,74,0
1,119,23,0
2,104,997,0
1,19,660,0
2,113,361,0
9,518,1099,1
1,139,1051,0
1,19,905,0
3,152,417,0
2,209,1095,0
8,574,238,1
8,310,291,1
1,119,921,0
1,152,681,0
3,307,326,0
2,246,123,0
1,227,393,0
2,103,815,0
6,397,520,1
7,532,102,0
3,287,1025,0
4,189,98,0
1,80,158,0
1,220,798,0
1,24,632,0
2,398,46,0
3,707,16,0
4,258,283,0
13,1663,1114,1
2,138,1004,0
6,753,318,1
4,477,738,0
1,77,981,0
1,24,942,0
4,296,687,0
1,119,751,0
1,79,703,0
1,109,673,0
2,156,366,0
1,99,270,0
1,49,77,0
2,318,1012,0
3,263,871,0
1,39,1080,0
2,238,773,0
1,9,694,0
2,127,401,0
1,29,387,0
1,39,312,0
2,168,743,0
4,635,716,0
1,149,1023,0
1,119,960,0
2,63,102,0
2,185,520,0
2,47,240,0
3,160,80,0
2,278,821,0
1,12,759,0
2,308,553,0
2,448,674,0
1,79,520,0
1,279,486,0
3,345,144,0
2,104,284,0
1,42,119,0
11,584,751,1
5,369,25,0
10,381,497,1
4,202,913,0
2,203,21,0
3,289,1054,0
3,147,389,0
1,49,1094,0
1,139,639,0
3,267,632,0
2,128,80,0
1,59,357,0
1,149,353,0
2,43,304,0
19,2713,165,0
2,134,842,0
16,1163,582,1
3,242,378,0
3,229,366,0
2,61,485,0
5,243,756,0
7,291,25,0
8,779,287,1
5,714,807,0
4,615,13,0
7,599,611,1
2,118,935,0
1,99,1033,0
5,627,750,0
3,55,403,0
3,322,326,0
1,149,795,0
2,45,122,0
1,39,750,0
1,89,564,0
1,319,553,0
1,7,512,0
2,170,375,0
1,19,410,0
1,39,291,0
1,44,144,0
1,26,142,0
1,79,51,0
6,408,375,1
7,573,23,0
1,464,813,0
1,39,662,0
3,192,406,0
1,129,388,0
1,59,221,0
6,559,542,1
3,40,627,0
2,260,668,0
4,715,361,0
37,3377,35,0
1,144,426,0
4,460,3,0
2,102,464,0
1,135,912,0
1,79,613,0
1,89,518,0
1,71,485,0
1,155,409,0
8,595,455,1
12,975,351,1
2,53,770,0
5,265,541,0
5,405,367,0
1,53,834,0
1,119,686,0
1,34,315,0
3,605,7,0
2,422,771,0
1,71,505,0
106,8614,87,0
12,638,380,1
31,1590,242,1
2,237,672,0
2,187,1038,0
2,202,487,0
6,422,735,1
2,111,779,0
4,366,466,0
1,125,886,0
3,462,158,0
2,73,634,0
4,141,232,0
1,179,442,0
1,129,365,0
1,79,46,0
9,645,85,0
10,475,248,1
4,549,954,0
2,228,319,0
5,311,57,0
4,621,52,0
1,14,389,0
10,500,473,1
1,135,1008,0
22,870,158,0
8,314,3,0
10,741,255,1
2,18,123,0
2,878,359,0
1,159,651,0
1,19,420,0
3,174,577,0
2,124,105,0
11,1638,18,0
5,242,1087,0
5,204,778,0
2,128,227,0
6,933,227,1
2,123,380,0
2,199,564,0
4,286,22,0
4,236,329,0
1,195,935,0
1,17,617,0
3,437,182,0
1,49,53,0
4,336,686,0
1,9,813,0
2,184,779,0
3,167,1,0
1,99,639,0
1,29,410,0
1,139,795,0
7,471,960,1
3,267,567,0
7,427,311,1
3,322,371,0
2,98,361,0
1,9,981,0
3,145,807,0
1,313,855,0
1,49,771,0
1,144,749,0
6,1176,694,1
1,29,578,0
1,269,464,0
1,19,464,0
1,59,407,0
2,160,137,0
1,93,66,0
1,276,31,0
6,420,1058,1
18,1042,949,1
6,518,511,1
3,139,749,0
3,188,200,0
2,385,361,0
4,396,602,0
1,24,728,0
7,1092,24,0
1,129,431,0
5,1591,302,0
1,69,326,0
1,104,319,0
4,152,451,0
3,222,900,0
4,161,298,0
4,384,616,0
1,49,379,0
6,212,130,0
1,39,221,0
3,235,599,0
2,146,738,0
2,318,501,0
1,49,683,0
3,290,917,0
2,97,517,0
4,182,226,0
3,95,283,0
3,83,906,0
1,49,954,0
3,144,368,0
1,154,568,0
1,9,421,0
1,59,102,0
9,475,113,0
2,147,156,0
12,373,65,0
4,517,426,0
2,103,1081,0
5,494,298,0
1,139,571,0
1,214,380,0
1,29,161,0
4,156,597,0
4,336,518,0
11,683,631,1
6,446,43,0
3,297,129,0
4,229,561,0
3,105,37,0
2,96,501,0
5,451,430,0
6,735,189,0
1,35,1080,0
1,19,1045,0
1,99,1043,0
4,206,662,0
1,169,757,0
1,261,687,0
1,69,634,0
1,219,546,0
1,29,408,0
1,79,318,0
1,119,71,0
4,175,725,0
8,817,462,1
5,563,1045,0
1,59,1108,0
5,391,102,0
2,98,745,0
1,39,758,0
3,266,122,0
1,29,654,0
1,379,562,0
1,99,541,0
3,48,141,0
3,257,256,0
1,39,360,0
1,139,263,0
25,1325,43,0
5,369,311,0
4,154,100,0
5,245,107,0
1,229,1050,0
1,139,256,0
2,478,583,0
1,119,667,0
2,108,634,0
2,61,519,0
2,265,416,0
2,40,107,0
1,69,283,0
1,9,276,0
1,89,52,0
2,73,1094,0
10,2618,326,1
3,230,780,0
2,98,393,0
3,184,871,0
